"Tempo","Forza"
0,0
0.0110781258982253,20.8453528186843
0.0214116599289922,21.7625347331708
0.031973480631118,20.9289489251346
0.04,21.3297440730294
0.0421652887026845,20.7040109095379
0.0530461734153847,22.2503501648509
0.0639493611274728,20.9883566718689
0.0739791629082929,21.4216332232287
0.08,21.7699165270974
0.0845408356341821,22.1546195924143
0.0948258254740774,21.4822919780507
0.105502780340839,21.704163469014
0.115926210086089,22.5385563610174
0.12,21.0312301711046
0.126622980574672,21.0496562370366
0.136676577285583,20.9205936299101
0.147338468695963,22.4010261014165
0.158231514948828,20.9328984779673
0.16,21.649828088502
0.168594856337492,20.7711224361253
0.178747459237191,21.8722807674679
0.189254713644306,22.4959894958326
0.2,21.965398823964
0.200185902374946,21.8627272801514
0.210443383312534,22.5979880168834
0.220618916791982,21.2801985729132
0.230839787525225,21.4615986054791
0.24,22.3090107527931
0.241434298834153,22.5592092999776
0.251704317541708,21.8973476888923
0.262213914782199,21.7244718996402
0.272463082775,21.2005281850927
0.28,21.8701288640072
0.283289199735828,22.6833069296375
0.294120529843212,22.3853293759738
0.304335154767789,21.3462571037293
0.314625587891979,20.5645109200311
0.32,21.4126152138554
0.324744472877045,22.4138137143586
0.335980798632501,20.4847306173335
0.346148401074091,21.3851931587172
0.35659963461635,21.7272400346241
0.36,21.4454572918051
0.366808122324399,21.6930778652836
0.377014220476352,20.7809514235129
0.387264501207188,22.91058025143
0.397534613314921,22.0892199132021
0.4,22.4535566003097
0.407923182843796,21.1919662114279
0.418121345531842,21.5614976185643
0.429091911938189,22.7562973720367
0.439565892333535,22.1810034433742
0.44,22.1259972276589
0.449817676371273,21.3265638297628
0.460115086277826,22.3412039129229
0.470243312421301,21.5100830962097
0.48,21.8964823330966
0.480812506161586,22.1819779004361
0.491025611628913,21.4707981115494
0.501326125805408,20.7919221341693
0.511437026255896,21.3327881849332
0.52,20.5069347858172
0.522269016700542,22.39405084614
0.53277964202526,21.4928466382847
0.543132124924103,21.744459874417
0.553993339607354,20.0390190113598
0.56,21.6612196830192
0.564262966846354,20.7235144623345
0.57472337670607,21.5423282916632
0.584779392955489,21.8346892912829
0.595481986615085,21.2294266847804
0.6,21.4285437742476
0.605627052429099,20.9152027966257
0.615907955224443,22.5508164309061
0.626187821728049,22.5142581515556
0.636636058470322,22.4125443376126
0.64,21.7116493194269
0.647399300994783,21.6289638035228
0.657505526214342,21.7971394711843
0.667582056350365,21.6435971752012
0.678527866845401,20.3046226187572
0.68,22.1414521840629
0.688652866664061,21.4443547303903
0.698943991671315,21.5096730360808
0.709437308144353,20.7663724101585
0.72,22.4132469293946
0.720347222546689,22.0244173700395
0.730957320869877,21.5073117306351
0.740982210477903,21.6232448535651
0.751084280676003,21.8428906762912
0.76,21.7703607319767
0.761250768118452,20.8072778086024
0.771846469202341,20.7513663183979
0.782301358307818,20.8597268807535
0.794304099600937,21.2002924745212
0.8,21.5698179346701
0.80441311168203,22.1337144542421
0.814753172769618,21.3713224509789
0.82505140306957,21.7112009195223
0.835354158435875,21.8221851725053
0.84,21.737506524726
0.846128553143745,21.5527415688703
0.856283139516599,23.0832194899999
0.866723301231442,20.7369209534939
0.877328122655231,20.6155669537732
0.88,21.5743401996981
0.888229161735324,20.8034655975175
0.89952934716983,22.7014715389239
0.910010056819223,21.1920943208069
0.92,21.7596143343142
0.920947097723553,22.5633210513524
0.931783587945257,20.9219557626711
