"Tempo","Forza"
0,0
0.0102468713248051,1.21059922514849e-14
0.0203475789064465,4.59882022250515e-15
0.04,6.60122184850275e-15
0.0405243362393581,3.72094397301148e-15
0.0507129393447553,8.10095805696561
0.0607515651569704,8.7156598032
0.0709451893905011,9.17484273797752
0.08,10.3131925655218
0.0812502313423567,7.83659838647171
0.09129389722021,4.7550819129132
0.101336135408273,5.01746690781741
0.111638642945708,5.27506160936222
0.12,5.58214183277187
0.121671945316518,5.55934757188925
0.131718766932271,5.19423103598301
0.141845658699597,5.54488412928082
0.152039230297885,5.21555282052664
0.16,5.85713718136035
0.162226569250053,5.95378372466056
0.172228099930308,5.5627805298405
0.182312777433953,5.62843605847773
0.193225642819283,5.05967915022558
0.2,5.81399860478428
0.203258195694155,5.31624819107759
0.213392689168028,5.7454754492466
0.223456938653425,5.84967587488067
0.23373547683675,5.7274430895651
0.24,5.79817869895267
0.243843656339859,5.98624138256672
0.254005475343126,5.45758734841865
0.26402439734598,5.79441807331346
0.274179765294826,6.585595382907
0.28,5.67866904094811
0.284418272764972,6.08203044369466
0.294421779590546,5.75579227301005
0.30445618673772,5.9613294065421
0.314522401555537,5.75370669499465
0.32,6.0718337776961
0.324688874455998,5.81808072727665
0.334718778138673,5.61475334675571
0.345021651500488,5.46435624820414
0.355263173398944,5.35984937616855
0.36,5.59847487448403
0.365502064732597,5.58514774604315
0.375593849617263,6.25792519524824
0.385642943948305,5.95632393665463
0.39567779781102,5.62755179499131
0.4,5.92065806122038
0.405979437530295,5.76214391463439
0.416084327271172,6.02100096011157
0.426277257661861,5.97185831187863
0.436460222812762,5.5749436972022
0.44,5.85648451836903
0.446631001856926,5.08415464180715
0.456657754005108,5.8800595287451
0.466686990934054,6.15360403279945
0.476760150672946,5.50813345688543
0.48,5.70074150673711
0.486985512291582,5.63661064063544
0.497062424199142,6.22699653906635
0.50720177660737,5.42235170373702
0.517258481204156,5.93254126925041
0.52,5.74684388217323
0.527430672578269,5.72479482846304
0.537514076087063,5.62469139618767
0.547516680394249,6.36709616321642
0.557542432375938,5.9852115126449
0.56,5.40157708909416
0.567574395312621,5.87699737970592
0.577621357171608,5.44398872293372
0.587670226941957,5.33393020371728
0.597838532793594,6.3372040379093
0.6,6.03663785488032
0.607866798419859,5.60446981821745
0.61801981486869,6.37206269616142
0.628185366569904,6.27001180620332
0.638263674072292,5.73558062449557
0.64,5.74690003256221
0.648528805928029,5.70726635280887
0.658696177332705,5.37907556415223
0.668752378273616,5.7774974205899
0.678875954149787,5.77927433319357
0.68,5.60185166394155
0.688958607359427,5.76350670270897
0.698997240067677,6.10858445687977
0.709178559512346,6.3905852302248
0.719478927290149,6.19043393322946
0.72,5.74061683689552
0.729641414340455,6.16078788655903
0.739811937445216,6.43078687592091
0.750042970118725,5.48112423586492
0.76,5.48379145619396
0.760179083405931,5.21711952854248
0.770287650149834,5.34718437350385
0.780291111760459,5.70001151816932
0.790504249771592,5.3937971522371
0.8,5.69409352041031
0.800551344271699,5.4850267550221
0.810584749385207,5.3662848694992
0.820658258951362,5.60256617402764
0.830875061554841,5.71460524688333
0.84,5.54851572443453
0.840994515574358,5.00319330181255
0.851156968199243,5.50182259432987
0.861444611191205,5.93647399372496
0.871481848948071,5.65042217158657
0.88,5.76244016252024
0.881497315344775,5.79332032713579
0.891622544531459,5.73676102356278
0.90173404866991,5.62214221109742
0.911784229392883,5.66451548060055
0.92,6.18003894375888
0.921807514329485,5.60993790345314
0.931846333250738,5.65892051079221
0.942052369984841,5.54952491159945
0.952111895890637,5.50019152357482
0.96,5.79782691393019
0.962220089510422,5.16743147144449
0.972255086182131,5.31894248693935
0.982309556114349,6.07980974745113
0.992578280679793,5.66520656960579
1,5.63034710630673
1.00259945517741,5.30232295446425
1.01265487822286,5.53204581771325
1.02281294719877,6.36264230208639
1.03319158530925,6.65721584183766
1.04,5.96433078512483
1.04338744024047,5.74611303684625
1.05353839097309,6.06933322425228
1.06355612039579,5.12608241980634
1.07360879807847,5.62521745643125
1.08,5.65710712903234
1.08384691454745,6.47272599327845
1.09390533728887,5.11363226981165
1.1039338331807,5.61544747730567
1.11418879356471,4.90666345946627
1.12,5.78948584428719
1.12435994177837,5.38185051159466
1.13444409136922,6.23758298448896
1.14464934574018,5.85531935041504
1.15477151646379,5.86356160250702
1.16,5.57707723453846
1.16490075776853,5.26842623125769
1.1749854585067,5.97381028638249
1.185079898466,5.84859860020685
1.19511296840616,6.48109493506335
1.2,5.47629206177735
1.20531118982741,5.85147978080533
1.21537543479076,5.84159378472142
1.22554182424028,5.70474456928336
1.23566617871532,5.19685408193356
1.24,5.52293934262274
1.24567620329576,5.70123595742892
1.25578915951603,5.45210860148802
1.26583519751633,5.69673365484457
1.27597689802084,5.65399235866679
1.28,5.80262278209607
1.28599910604763,5.63108362274721
1.29614035940184,5.4165157911652
1.30617326452883,5.7894514502117
1.31624809454655,5.57728617349997
1.32,5.5552149846619
1.32627825940371,5.81843455855795
1.33630261065106,5.47499066151513
1.34638072377566,5.37465219698999
1.35652992801838,5.60693263897463
1.36,5.54896343629674
1.3665775060064,5.72644135611322
1.37669664127705,5.42223518372331
1.38674608099382,5.32788901879728
1.39677652929478,5.61399426620778
1.4,5.34395837790154
1.40682943336045,5.82928857087522
1.41687966594601,5.40073771250102
1.42690142301234,5.03636089013568
1.43705301176666,6.10646841616822
1.44,5.41156080427383
1.44713274633807,5.62531786105071
1.45729971576338,6.39875573498879
1.46738148278024,6.45694810817001
1.47747310898979,5.60204545300453
1.48,5.25668552938597
1.48750185610343,5.58912136470103
1.49753128631461,5.78623897182869
1.50755310759682,5.71799937087163
1.51760717413766,5.5396882616912
1.52,5.70138959053618
1.52764223694861,5.53201884887009
1.53768181100934,5.74693734374449
1.54770860613333,5.22944055930589
1.55780301905907,5.15971284261538
1.56,5.56474916817401
1.56785894032926,5.31674938045123
1.57793094724347,5.47392487041578
1.58819884611564,5.55822934255213
1.59834027437583,5.5691858434116
1.6,5.57111460397198
1.60838202302951,5.44019948336846
1.61839667832776,5.28136069537944
1.62881526184876,5.60187492571276
1.63905269174555,5.80073681635033
1.64,5.66523539682854
1.64916074233975,6.13934968090806
1.6593147816473,5.475027952389
1.66936506839387,5.74216706649372
1.67953397652576,5.57626548080835
1.68,5.537139278163
1.6896470838943,6.12215123847815
1.69975023046184,6.54038035900468
1.7099233069378,5.74510070554639
1.72,5.58969656713308
1.72007300601385,4.99978050056064
1.73024575153435,4.7611590344295
1.7402619130176,5.8150114899439
1.75028562833723,5.70272411652151
1.76,5.26261679639825
1.7603658371092,5.45343307923003
1.77039535015378,5.23210983036016
1.78068679764374,5.75174365188321
1.79074155063798,5.67486021081149
1.8,5.43503465219775
1.80082908804156,5.99550145298297
1.81085351046997,5.7058118859185
